@relation minefield7

@attribute X0 REAL
@attribute X1 REAL
@attribute X2 REAL
@attribute X3 REAL
@attribute X4 REAL
@attribute X5 REAL
@attribute X6 REAL
@attribute X7 REAL
@attribute X8 REAL
@attribute class { 0 , 1 }

@data
0.39231,-0.0018021,0.17369,0.034639,0.057297,-0.16962,-0.084654,-0.076902,-0.085757,0
-0.12922,-0.094983,-0.287,-0.30915,-0.48353,-0.16151,-0.40116,-0.21713,-0.15917,0
1.3509,0.14942,-0.12424,-0.25572,-0.3512,-0.12925,-0.21301,-0.15905,-0.12524,0
-0.33259,-0.13565,-0.32297,-0.2558,-0.13403,-0.30581,-0.19673,-0.14141,-0.14091,0
0.1796,-0.055113,-0.22344,-0.26048,-0.11726,0.34492,-0.30258,-0.22514,-0.14988,0
0.22122,0.0075998,0.035183,-0.21941,-2.6789,-0.15617,0.064387,-0.0066483,-0.096693,0
1.5715,0.17785,-0.35079,-0.41151,0.32525,-0.14891,-0.070591,-0.10226,-0.14712,0
0.64849,0.018214,-0.32886,-0.34011,0.36379,-0.10376,0.10761,-0.032272,-0.090302,0
-0.65846,-0.12746,-0.036985,-0.18527,-0.46294,0.3702,-0.2088,-0.086183,-0.043386,0
0.84209,0.0073357,-0.39477,-0.34931,-0.068649,-0.27954,-0.50477,-0.32526,-0.22656,0
1.8421,0.20762,-0.14558,-0.21471,-1.1074,-0.31999,-0.017772,-0.19238,-0.18613,0
0.31823,-0.024858,0.68076,0.46057,0.18285,0.45338,-0.23836,-0.14085,-0.10057,0
-0.16818,-0.10448,-0.15585,-0.17548,-0.45327,-0.11744,-0.20913,-0.1474,-0.11798,0
-0.26866,-0.026897,0.11041,-0.18391,2.0664,-0.22697,0.46761,0.13443,-0.00038579,0
0.29737,-0.068099,-0.21591,-0.090942,-0.32432,0.47439,-0.23477,-0.12838,-0.07944,0
-0.33024,-0.067628,1.5015,1.468,-0.51509,1.1695,0.084745,0.2794,0.41317,0
-1.413,-0.20857,-0.079485,0.0052228,0.31585,0.77625,-0.074053,-0.078139,-0.068528,0
1.2664,0.079478,-0.35119,-0.37034,0.086952,-0.18029,-0.07279,-0.10044,-0.13861,0
-0.74,-0.17226,-0.57023,-0.3744,0.28405,-0.28785,-0.15162,-0.14757,-0.18572,0
-0.83796,-0.18735,-0.12244,0.16623,-0.28829,-0.0063669,-0.37345,-0.20611,-0.13813,0
-0.13993,0.09385,1.6915,1.2245,0.52086,-0.29062,1.4217,0.8482,0.61812,0
-0.38741,-0.12828,-0.17666,-0.16841,0.19719,0.20121,-0.10125,-0.10221,-0.11494,0
0.47777,-0.007753,0.1791,-0.016859,-0.11794,0.093626,-0.23534,-0.19963,-0.19708,0
-1.0351,-0.19225,-0.17704,-0.045179,-0.33289,1.1759,-0.30092,-0.15699,-0.098744,0
-0.9411,-0.17046,-0.052863,-0.135,-0.1883,-0.010921,0.013647,-0.026975,-0.059551,0
-1.0074,-0.18174,-0.20537,-0.18402,-0.55547,-0.28661,-0.3379,-0.16548,-0.11066,1
1.1037,0.29097,1.1199,0.65911,2.3063,-0.24743,1.1586,0.56971,0.35244,0
-0.313,-0.13385,-0.082481,0.0021622,-0.13485,0.24079,-0.24849,-0.13959,-0.083562,0
-0.1626,-0.029609,-0.25268,-0.43155,2.0834,-0.31978,0.9236,0.16007,-0.097916,0
-0.10073,0.026819,0.97637,0.44048,-0.17124,-0.31878,-0.0083283,0.056687,0.12058,0
0.25355,-0.055307,-0.36527,-0.43165,0.68411,-0.32032,0.021661,-0.084063,-0.17928,0
0.68283,0.023465,-0.032792,-0.017654,-0.10115,-0.13754,-0.10064,-0.057206,-0.014947,0
0.20697,-0.076893,-0.18668,-0.099302,-0.67683,-0.29385,-0.41781,-0.24162,-0.13856,0
-1.4836,-0.20905,0.30895,0.36979,-0.9443,-0.30913,-0.39176,-0.17068,-0.049563,0
-1.2387,-0.19274,0.51647,0.35303,-0.24573,0.71182,-0.41268,-0.25366,-0.15216,0
0.11561,0.01253,-0.072892,-0.30159,-0.033741,0.15007,-0.22352,-0.11344,-0.062339,0
0.6588,0.14993,1.2074,0.87848,0.37478,-0.050748,0.30346,0.31003,0.3352,0
0.71178,0.0018944,-0.10931,-0.16544,0.025565,0.5144,-0.12666,-0.093722,-0.10221,0
0.63373,0.31361,0.38529,-0.1257,1.6663,-0.17891,0.78255,0.34438,0.083808,0
-1.2656,-0.20982,-0.51166,-0.25295,0.052747,-0.20951,-0.34929,-0.24082,-0.20469,1
-0.81753,-0.18291,-0.41148,-0.25525,-0.012785,-0.29822,-0.18927,-0.14733,-0.14974,0
-0.31742,-0.095116,0.10705,0.040871,-0.056222,-0.14838,-0.017616,-0.028535,-0.039347,0
-1.6367,-0.22612,-0.24686,-0.021248,-0.0035239,-0.14544,-0.21742,-0.17367,-0.17991,0
0.15395,-0.068155,-0.48515,-0.47783,-0.40894,-0.31429,-0.27368,-0.20984,-0.20394,0
-0.71233,-0.12083,0.84706,0.54794,-0.16772,-0.19139,-0.12474,-0.031599,0.091878,0
0.96385,0.014724,-0.32298,-0.22062,-0.14406,-0.11462,-0.40688,-0.26099,-0.15552,0
-0.37637,-0.13917,-0.4991,-0.39605,-0.18242,-0.31054,-0.26273,-0.16311,-0.19157,0
-1.6601,-0.22765,-0.54316,-0.32615,-0.64549,1.0608,-0.504,-0.32919,-0.25951,0
0.18978,0.0019844,-0.1786,-0.36283,0.12134,-0.18259,-0.055581,-0.053804,-0.14094,0
-0.52263,-0.13046,-0.20124,-0.24583,0.93526,0.046855,0.10279,-0.035922,-0.089696,0
1.7709,0.10587,-0.53871,-0.27828,0.32741,-0.077763,-0.1173,-0.13494,-0.12952,0
-0.37579,-0.10508,0.18034,-0.091472,0.37002,-0.28393,0.023473,-0.051865,-0.11716,0
0.28896,-0.017046,-0.35898,-0.41881,1.5306,0.0015808,0.37968,-0.006333,-0.20968,0
0.51956,-0.053926,-0.52301,-0.36679,-0.66815,-0.1369,-0.42347,-0.26262,-0.18644,0
-0.01265,-0.10155,-0.32664,-0.22744,0.072019,-0.30282,-0.26375,-0.19765,-0.17693,0
-1.2132,-0.1632,1.1993,0.92061,-0.23482,-0.011895,0.20248,0.22119,0.24589,1
-1.643,-0.21337,1.0716,1.2298,-0.74957,-0.31996,-0.35139,-0.14308,0.031582,0
-0.25542,-0.10984,0.12335,0.0016034,-0.136,0.29841,-0.19647,-0.16206,-0.15204,0
-0.14563,-0.11969,-0.52989,-0.33671,-0.40705,0.34192,-0.31606,-0.20256,-0.18019,0
0.056437,-0.073787,-0.3139,-0.3935,0.99325,-0.10247,0.34159,0.014036,-0.17325,0
0.25014,0.14617,1.8973,1.4263,-0.21018,-0.13705,1.2357,1.1659,0.85099,0
-1.2023,-0.20338,-0.46762,-0.33655,-0.18688,-0.28608,-0.32573,-0.26853,-0.2314,0
0.89566,0.050902,0.31424,0.20994,-0.28842,-0.28503,-0.17409,-0.10756,-0.062306,0
-0.095968,0.17779,1.8672,1.4464,-1.3207,-0.31288,1.5734,1.2412,0.90872,0
0.31099,0.42058,1.9003,1.2855,1.6235,-0.052816,2.155,1.877,1.4653,0
0.13205,-0.035735,-0.26063,-0.45515,0.89531,-0.31764,0.068328,-0.12871,-0.21339,0
1.3834,0.10533,-0.15618,-0.12907,-0.070266,-0.054549,-0.2671,-0.16837,-0.10735,0
0.13188,-0.056094,-0.1252,-0.15426,-0.70623,-0.018055,-0.47176,-0.26292,-0.1643,0
-0.079813,-0.066554,-0.38964,-0.48428,-0.36833,0.15724,0.095684,-0.075726,-0.18878,0
1.1191,0.026737,-0.62223,-0.51916,-0.59742,-0.25439,-0.36526,-0.25111,-0.22134,0
0.26176,0.15649,4.5305,6.1978,-0.071729,-0.27651,0.52874,0.8155,1.1845,0
0.23798,-0.03689,-0.34116,-0.36101,-0.25684,0.63762,-0.3361,-0.17876,-0.11786,0
0.083416,-0.11187,-0.3883,-0.16649,0.18164,-0.30488,-0.29664,-0.24612,-0.18988,0
0.012913,-0.093975,-0.45903,-0.37471,0.14469,-0.2121,-0.020377,-0.11009,-0.14881,0
0.94887,0.11433,0.065616,-0.21578,0.43188,0.70353,-0.11794,-0.12759,-0.10602,0
-1.3024,-0.2095,-0.073797,0.10934,-0.87021,-0.19034,-0.4793,-0.25964,-0.15594,1
0.35093,0.013121,0.95665,0.68663,0.84544,-0.31987,0.41382,0.29425,0.17643,0
0.71663,0.35442,0.91824,0.39813,2.4953,-0.21456,1.4396,1.0227,0.73013,0
-1.1359,-0.19091,0.037472,-0.11515,-0.14579,-0.20053,-0.32476,-0.23033,-0.20663,0
-0.6923,-0.13742,-0.0075375,-0.055657,0.76895,-0.039525,0.11174,-0.019047,-0.035166,1
-1.0954,-0.18508,-0.16154,-0.19817,-0.84426,-0.26484,-0.52868,-0.28201,-0.17768,0
0.20703,-0.076772,-0.02005,0.033029,-0.87769,-0.26376,-0.24175,-0.16375,-0.12231,0
0.68926,0.006773,-0.23239,-0.24008,0.20752,-0.06645,-0.016756,-0.071622,-0.085124,0
-0.14624,-0.05004,0.19705,-0.047033,0.15025,0.35637,-0.15475,-0.11816,-0.074958,0
1.4982,0.10952,-0.08252,-0.14096,-0.56122,-0.1825,-0.18717,-0.14982,-0.10168,0
-0.1433,-0.11522,-0.49304,-0.38248,-0.27365,-0.010416,-0.31897,-0.19201,-0.14756,0
0.58696,0.02811,-0.40365,-0.52931,1.1236,-0.31758,-0.0069044,-0.14477,-0.20509,0
0.48566,0.089607,0.17967,-0.16935,-0.22345,-0.3179,0.05611,-0.058174,-0.089039,0
-1.5071,-0.21146,0.80595,0.69809,-0.41798,-0.28322,-0.25613,-0.17654,-0.10201,0
0.35741,0.016942,0.05204,-0.16066,0.37494,-0.31695,-0.042577,-0.065436,-0.053649,0
0.93106,-0.0063311,-0.36621,-0.17781,-0.85102,-0.19187,-0.45193,-0.2671,-0.16658,0
-0.78045,-0.1419,-0.11306,-0.30343,-0.36566,-0.31521,-0.38759,-0.20041,-0.15457,0
-0.42548,-0.13127,-0.35331,-0.3028,-1.0545,-0.20203,-0.46307,-0.20416,-0.11038,0
-0.477,-0.1393,-0.37515,-0.32549,-0.032022,-0.12895,-0.30953,-0.23487,-0.21594,0
0.6207,-0.021468,0.23258,0.12241,-0.60044,0.059806,-0.42959,-0.26207,-0.15519,0
0.54089,-0.02435,-0.16936,-0.23892,0.50548,0.22136,0.033919,-0.035988,-0.1141,0
0.62948,0.023295,-0.60459,-0.593,0.78983,-0.080369,0.22664,-0.013591,-0.14023,0
-1.7088,-0.22581,-0.16513,-0.058302,-0.74002,0.46101,-0.41263,-0.243,-0.15615,0
1.1697,0.047396,0.11985,0.099292,-0.020829,0.36101,-0.24322,-0.18225,-0.14027,0
-0.52666,-0.089821,0.47126,0.18758,-0.5259,-0.20965,0.19425,0.063755,0.040367,0
-1.4745,-0.2152,-0.23818,-0.084255,0.36663,-0.10992,-0.063846,-0.13892,-0.14496,0
-1.1074,-0.15483,0.3134,0.021852,-0.26616,0.13638,-0.0059355,-0.14612,-0.071783,0
1.2739,0.058328,-0.36024,-0.2312,0.17892,-0.31241,-0.075171,-0.12336,-0.15835,0
0.43147,-0.04102,-0.26267,-0.30211,0.55875,0.045643,-0.0055067,-0.13242,-0.18891,0
-0.79855,-0.16811,-0.1228,-0.12722,-0.90924,0.047228,-0.39922,-0.21384,-0.12421,0
1.4106,0.52035,1.391,0.78465,-0.55559,-0.29878,0.43829,0.346,0.34267,0
1.0613,0.10946,-0.58776,-0.54473,0.864,-0.21009,-0.04929,-0.10719,-0.12164,0
-0.27528,-0.093792,-0.01247,-0.14535,-0.72081,-0.13124,-0.16646,-0.11936,-0.097632,0
-0.24234,-0.067648,-0.10585,-0.34199,0.51424,-0.29114,0.28607,0.029359,-0.11259,0
0.15167,-0.060847,-0.38676,-0.38601,0.11106,-0.30746,-0.3658,-0.28326,-0.21924,0
-0.31134,-0.11095,0.15552,0.097487,-1.0357,-0.02218,-0.18323,-0.18952,-0.17301,0
-0.89089,-0.18151,-0.49637,-0.37733,0.13719,-0.3067,-0.34006,-0.27162,-0.25491,0
0.75169,0.0015838,-0.23829,-0.21865,-0.1477,-0.15456,-0.23456,-0.19224,-0.1505,0
-1.3736,-0.19761,-0.1504,-0.3467,-0.51702,-0.31937,-0.28801,-0.26099,-0.22494,0
0.89398,-0.02616,-0.75858,-0.57535,-0.50352,-0.16539,-0.32119,-0.2459,-0.24697,0
1.8411,0.17005,0.0010939,-0.14314,0.26134,-0.17258,-0.05577,-0.094468,-0.16056,0
-0.16478,-0.11346,-0.7416,-0.6603,0.080866,0.090946,-0.01191,-0.092952,-0.20735,0
-1.6734,-0.22086,-0.29312,-0.29198,-0.53526,-0.21962,-0.26921,-0.19826,-0.15703,0
-0.12947,-0.088288,-0.13873,-0.20163,-0.57681,-0.31457,-0.22797,-0.19016,-0.16276,0
-0.49272,-0.12624,-0.12937,-0.27113,-0.01589,-0.21961,-0.12961,-0.10415,-0.12045,0
-0.68613,-0.16324,-0.4373,-0.36325,-0.2268,0.54079,-0.13487,-0.1773,-0.19417,1
-0.3451,-0.12315,-0.27408,-0.37353,-0.51067,1.0087,-0.40985,-0.3173,-0.28826,0
-0.26095,-0.1241,-0.071551,-0.097023,-0.92664,-0.26714,-0.52597,-0.28965,-0.18727,0
-1.397,-0.20533,-0.21489,-0.32324,0.046303,-0.099247,-0.23162,-0.20065,-0.2134,0
0.028772,-0.11422,-0.45046,-0.23996,-0.1911,-0.066504,-0.35899,-0.24875,-0.21634,0
-0.076273,-0.098246,-0.3654,-0.39381,0.4215,-0.25284,-0.10901,-0.1877,-0.23006,0
0.76759,-0.037733,-0.60043,-0.44538,-0.18159,-0.21848,-0.29668,-0.22085,-0.22849,0
0.33245,-0.051074,-0.56035,-0.56133,0.7295,-0.20854,-0.11067,-0.19565,-0.27229,0
-0.51615,-0.09624,0.36674,0.06058,-1.5437,-0.13635,0.1466,0.030074,-0.037969,0
0.22003,-0.10351,-0.6062,-0.47848,-0.18628,-0.31966,-0.20349,-0.23598,-0.25183,0
-0.32886,-0.11015,-0.17971,-0.33685,-0.75695,-0.25063,-0.26793,-0.28329,-0.24536,0
1.2432,0.13906,-0.35699,-0.43779,0.5894,-0.23351,0.023742,-0.12426,-0.1582,0
0.49437,-0.031506,-0.20783,-0.17877,-0.18244,-0.29311,-0.31288,-0.1967,-0.16258,0
1.2194,0.092759,-0.56837,-0.53134,-0.83401,-0.31097,-0.49338,-0.359,-0.22704,0
-0.37886,-0.096247,-0.32882,-0.46442,0.26942,0.0083268,-0.24425,-0.22914,-0.24267,0
1.8608,0.13269,-0.27164,-0.14973,0.2516,-0.31862,-0.18961,-0.20245,-0.19208,0
-0.16204,0.15289,0.93426,0.25336,-0.68183,0.50617,0.74153,0.50707,0.2867,0
-0.22211,-0.099581,-0.40555,-0.3069,-0.78247,-0.054836,-0.31988,-0.1827,-0.12342,0
-0.54571,-0.15573,-0.3444,-0.25989,-0.53433,0.3962,-0.40981,-0.20905,-0.14178,0
-0.79959,-0.15359,0.0074515,-0.19558,-0.2026,-0.31282,-0.21362,-0.18784,-0.16826,0
0.12852,-0.0582,-0.010639,-0.1823,-1.4753,-0.17717,-0.22559,-0.18526,-0.21979,0
0.597,-0.055744,-0.38714,-0.29085,-0.46632,0.55847,-0.28217,-0.23072,-0.19867,0
-0.93164,-0.18247,-0.40942,-0.24984,-0.53464,-0.29338,-0.45393,-0.24431,-0.14802,0
1.1027,0.24422,0.057016,-0.18256,1.255,-0.31032,0.31233,0.11105,0.052512,0
1.4579,0.22975,-0.49847,-0.55952,1.9578,-0.31886,0.56416,0.085966,-0.13042,0
1.7659,0.16587,-0.16168,-0.21248,-0.16815,-0.16518,-0.080703,-0.14175,-0.14396,0
0.013022,-0.0081074,0.082021,-0.22959,1.2669,0.14685,0.58928,0.12334,-0.076398,0
-0.024395,-0.07903,-0.15487,-0.16617,0.74712,-0.12629,0.10498,-0.03556,-0.051655,0
1.4287,0.12833,-0.0058063,0.055602,-0.112,0.048079,-0.3295,-0.25843,-0.19034,0
1.9011,0.10507,-0.41084,-0.23776,-0.14359,-0.29425,-0.29548,-0.22622,-0.18598,0
-1.4898,-0.21631,-0.70091,-0.61191,0.060949,0.41426,-0.29794,-0.27456,-0.28327,0
0.0056869,0.01897,0.37239,-0.029714,1.4251,-0.29393,0.36379,0.032585,0.047121,0
1.5313,0.11665,-0.72905,-0.66166,-0.14245,-0.31321,-0.37637,-0.32312,-0.32276,0
-1.5859,-0.2123,0.27242,0.09036,0.30244,-0.23058,-0.064677,-0.1395,-0.15047,1
-0.64965,-0.063765,0.10327,-0.2095,0.63861,-0.049949,0.61888,0.21105,0.064892,0
0.61782,-0.065481,-0.19866,0.029456,-0.52452,-0.26209,-0.50898,-0.29866,-0.17723,0
-0.41979,-0.15286,-0.33814,-0.16153,-0.86271,0.040144,-0.43779,-0.29023,-0.20561,0
1.1282,0.068649,-0.43115,-0.43438,-1.0639,-0.28051,-0.14127,-0.2698,-0.24592,0
-1.487,-0.21864,-0.18737,-0.044407,0.12598,-0.046305,-0.26281,-0.24379,-0.21567,0
0.75982,0.053139,-0.29805,-0.32121,1.0928,0.10603,0.10924,-0.055456,-0.10833,0
-0.39121,-0.1553,-0.31058,-0.017593,-0.74684,0.0028043,-0.37337,-0.2655,-0.18132,0
-1.7151,-0.22507,-0.4066,-0.28875,0.38096,-0.17261,-0.053355,-0.1339,-0.13639,0
0.32985,-0.064475,-0.54106,-0.48361,0.15947,1.4324,-0.37967,-0.2449,-0.21103,0
-1.6111,-0.22635,-0.43781,-0.041965,-0.63284,-0.029631,-0.34464,-0.24284,-0.1913,0
-1.5053,-0.20991,0.71538,0.58378,0.12689,-0.062791,-0.25458,-0.17817,-0.10318,0
-1.269,-0.17715,0.93158,0.61038,-1.3438,-0.2959,0.38272,0.29819,0.23746,0
0.65604,0.11898,0.53468,0.1612,-0.60038,-0.27262,-0.25326,-0.15649,-0.0762,0
0.62976,-0.027639,-0.64221,-0.45691,-0.091095,-0.1985,-0.30387,-0.26865,-0.24003,0
-1.285,-0.20689,-0.69594,-0.48647,-0.26191,0.48906,-0.38469,-0.27009,-0.22038,0
-0.067376,-0.13176,-0.59969,-0.37701,-0.32558,0.084555,-0.31329,-0.21384,-0.21242,0
0.43041,-0.10506,-0.51514,-0.21506,-0.65044,-0.036056,-0.57303,-0.35369,-0.24329,0
1.5201,0.062102,-0.71092,-0.45869,-0.075942,-0.29849,-0.40916,-0.31634,-0.22083,0
-0.0045911,-0.021129,-0.10251,-0.29497,0.41947,0.17261,0.15282,-0.0258,-0.1001,0
-0.21541,-0.11377,-0.57891,-0.51509,-0.0086115,-0.28273,-0.32836,-0.25646,-0.24915,0
-1.2589,-0.20812,-0.35228,-0.11427,-1.2279,-0.29648,-0.55258,-0.31823,-0.21027,0
-0.50837,-0.14585,-0.50022,-0.40939,-0.044442,-0.2922,-0.31775,-0.21158,-0.17992,0
-0.90341,-0.13423,0.5517,0.25005,-0.828,-0.19791,0.51814,0.21537,0.10556,0
0.20619,-0.10305,-0.56761,-0.35044,-0.28332,0.10749,-0.34481,-0.25347,-0.18868,0
1.5308,0.23379,0.23716,-0.032451,1.7097,-0.011722,0.36738,0.083681,0.033255,0
0.026963,-0.094036,-0.35661,-0.2695,0.25404,-0.30918,-0.14821,-0.1301,-0.13511,0
-1.6054,-0.21691,-0.43236,-0.39691,0.047218,-0.27807,-0.09363,-0.12178,-0.13363,0
-0.67832,-0.15201,-0.36708,-0.42132,-0.77065,-0.31606,-0.28578,-0.26914,-0.29898,0
-1.5835,-0.2204,-0.46291,-0.25433,0.46025,-0.30849,-0.1762,-0.18083,-0.15521,0
-0.57512,-0.15763,-0.34477,-0.36649,-0.60941,-0.21918,-0.35784,-0.23599,-0.19237,0
-0.31138,-0.10907,-0.48116,-0.46062,0.064658,-0.27714,-0.24268,-0.20212,-0.20567,0
1.1733,0.044022,-0.28904,-0.21863,-0.37981,-0.32023,-0.31243,-0.21434,-0.16956,0
2.0388,0.20179,-0.46415,-0.40985,-0.82288,-0.29896,-0.43776,-0.26901,-0.17424,0
1.004,0.091264,-0.43272,-0.48231,-0.0607,-0.28537,-0.29783,-0.22614,-0.20725,0
0.90299,0.00709,-0.72315,-0.62238,0.45974,0.32187,-0.068597,-0.18023,-0.2435,0
0.9655,0.098399,-0.80955,-0.74968,1.1726,-0.19187,0.31676,-0.072113,-0.26945,0
-0.063531,-0.10656,-0.22103,-0.18018,-0.14322,-0.21789,-0.4432,-0.27223,-0.1672,0
-0.72985,-0.17618,-0.41016,-0.23174,-0.70246,-0.19195,-0.4415,-0.31763,-0.22461,0
0.6692,0.035418,-0.57612,-0.55151,-0.013187,-0.28255,-0.1453,-0.19266,-0.20494,0
-1.0245,-0.18172,-0.22022,-0.35218,0.57562,-0.30064,0.058683,-0.12007,-0.22522,0
-0.71069,-0.17055,-0.46173,-0.33389,0.22834,-0.32057,-0.1818,-0.22622,-0.22986,0
-1.2587,-0.2028,-0.61287,-0.46472,0.53509,-0.074015,0.021006,-0.1561,-0.20163,0
0.19949,-0.043484,-0.86761,-0.74307,1.3143,-0.2747,0.077797,-0.19135,-0.28877,0
1.0157,-0.0036936,-0.6226,-0.4331,-1.2631,-0.30768,-0.50706,-0.33604,-0.23513,0
0.55347,-0.033356,-0.84118,-0.69723,0.11992,-0.31323,-0.2335,-0.22348,-0.27682,0
1.4529,0.077184,-0.28167,-0.26191,0.15945,-0.27556,-0.18761,-0.21489,-0.18833,0
1.4746,0.12389,-0.6639,-0.55487,-1.409,-0.24041,-0.48374,-0.36604,-0.24126,0
-1.2647,-0.2138,-0.29047,-0.020856,-0.29169,-0.23363,-0.49449,-0.30356,-0.20253,0
0.37591,0.056364,1.7495,1.4132,-0.51959,-0.31844,0.19589,0.36965,0.39742,0
-1.4369,-0.21437,-0.16668,-0.066005,-0.62106,0.1658,-0.46245,-0.32855,-0.25605,0
0.038093,-0.085426,-0.18026,-0.20732,-0.42965,-0.28336,-0.33185,-0.2451,-0.18167,0
0.64078,-0.024506,-2.725e-05,-0.10949,-0.36123,-0.31894,-0.2066,-0.24926,-0.21855,0
1.7497,0.19143,-0.41503,-0.40495,-0.15389,-0.065832,-0.26333,-0.22763,-0.20006,0
0.12375,-0.067523,-0.37454,-0.37418,-1.189,-0.11257,-0.22815,-0.2533,-0.21191,0
0.65698,0.040912,0.64101,0.38994,-0.99392,-0.31506,-0.41113,-0.23592,-0.12379,0
-0.49736,-0.157,-0.28041,-0.17307,-0.95886,-0.31286,-0.33354,-0.24713,-0.19223,0
-0.43731,-0.083297,-0.10058,-0.34039,-0.28317,-0.16617,0.032918,-0.12941,-0.16473,0
1.8418,0.16414,-0.077598,-0.17609,-0.15809,0.56449,-0.30648,-0.28057,-0.22992,0
0.85452,0.012549,-0.9698,-0.75005,-1.2644,0.59219,-0.54785,-0.51052,-0.3817,0
0.34427,0.052792,0.36407,0.045495,-0.30581,-0.067003,0.25173,0.18293,0.055334,0
1.3244,0.10112,-0.35518,-0.38479,1.7887,-0.27974,0.18624,-0.10592,-0.18411,0
-0.48601,-0.090368,-0.40535,-0.56376,0.84179,-0.28223,0.059116,-0.057549,-0.12663,0
-0.52786,-0.16029,-0.67931,-0.51534,0.0063867,-0.28159,-0.28576,-0.26825,-0.30766,0
3.0532,0.43375,-0.26433,-0.25659,-0.1884,0.5591,-0.26948,-0.26141,-0.21165,0
-0.22656,-0.10747,-0.29246,-0.30482,-1.1326,0.26705,-0.46753,-0.31174,-0.22407,0
-0.09865,-0.093627,-0.6075,-0.55465,-0.40147,-0.1434,-0.073957,-0.21079,-0.19756,0
0.44858,-0.062756,-0.83804,-0.59245,0.28308,-0.10874,-0.20078,-0.19619,-0.20615,0
-1.2438,-0.18738,-0.53521,-0.5637,-0.53328,-0.30733,-0.23621,-0.18889,-0.18502,0
-1.1538,-0.20095,-0.6971,-0.42409,-0.59063,-0.29944,-0.46256,-0.32387,-0.26487,0
-0.22693,-0.12067,-0.54027,-0.45353,-0.81084,0.63218,-0.46694,-0.30414,-0.23428,0
-0.19579,-0.085263,-0.29682,-0.36673,0.062152,-0.045011,-0.32078,-0.22161,-0.21493,0
1.2609,0.15852,-0.20151,-0.34685,-0.22242,-0.31795,-0.037952,-0.12487,-0.15759,0
-1.2575,-0.21227,-0.47937,-0.24815,-0.61045,-0.18678,-0.44585,-0.32218,-0.27249,0
0.1487,-0.039568,-0.60307,-0.61185,1.8206,0.24645,0.50027,0.021923,-0.19359,0
-1.0645,-0.14499,0.69047,0.17014,0.27568,1.6877,0.27565,0.018521,-0.071041,0
0.39216,-0.022347,0.17373,0.038025,0.99023,-0.24234,0.068218,-0.074643,-0.092136,0
0.18942,-0.067522,-0.27898,-0.2749,0.17093,-0.067999,-0.3953,-0.31723,-0.23198,0
1.0227,0.16784,0.40301,0.061737,0.22321,-0.30631,-0.20918,-0.099558,0.034997,0
1.0342,0.095619,-0.28859,-0.43946,0.17506,0.69078,-0.1547,-0.1591,-0.21281,0
-0.97895,-0.18779,-0.52099,-0.39777,-1.0725,-0.0091807,-0.57978,-0.36325,-0.27541,0
-1.1251,-0.18835,-0.3409,-0.3094,-0.32134,-0.26156,-0.34581,-0.22423,-0.14247,0
-0.7656,-0.17755,-0.56814,-0.3841,0.49316,-0.26939,-0.07712,-0.19936,-0.2311,0
-0.11637,-0.11544,-0.50898,-0.40998,0.10068,-0.17662,-0.21564,-0.24978,-0.29355,0
-1.5303,-0.21115,-0.43798,-0.47639,0.75118,-0.26015,0.241,-0.088912,-0.22471,1
