@relation minefield3

@attribute X0 REAL
@attribute X1 REAL
@attribute X2 REAL
@attribute X3 REAL
@attribute X4 REAL
@attribute X5 REAL
@attribute X6 REAL
@attribute X7 REAL
@attribute X8 REAL
@attribute class { 0 , 1 }

@data
0.5001,-0.12135,-0.31735,-0.24505,0.401,-0.56518,-0.16527,-0.18025,-0.19577,0
-0.55565,-0.38582,-0.040576,-0.037018,-0.14079,-0.69322,-0.17286,-0.13579,-0.12621,0
-0.00090833,0.57839,5.1209,6.5128,-0.42506,-0.14137,1.2421,1.7792,2.1194,0
0.036797,-0.24833,-0.35444,-0.24155,-0.23995,-0.62446,-0.42507,-0.2781,-0.18163,0
-0.85463,-0.24946,0.13501,-0.20283,3.3485,-0.66456,1.1699,0.27656,0.0013379,1
-1.1238,-0.44763,0.34054,0.097162,-0.19276,-0.6806,-0.055436,-0.070318,-0.11838,0
0.35447,-0.17922,-0.26946,-0.18307,0.2914,-0.5272,-0.10348,-0.13453,-0.15554,0
0.36725,0.54722,1.19,0.6205,0.34769,-0.68229,1.537,0.9618,0.63029,0
-0.55121,-0.18788,1.1342,0.84699,-0.42993,-0.68507,-0.04379,0.010237,0.081089,0
1.4977,0.26399,-0.44581,-0.35024,0.48872,-0.60446,0.042449,-0.074472,-0.13336,0
0.089618,-0.20686,0.14407,0.098509,0.13089,-0.67281,-0.025848,-0.082228,-0.090024,0
0.627,-0.033574,-0.27658,-0.26799,0.15621,-0.2019,-0.095829,-0.11863,-0.13338,0
0.82351,0.13868,-0.25691,-0.31784,0.4719,-0.36492,-0.1547,-0.16119,-0.19305,0
-2.0557,-0.62848,-0.089248,0.0036745,-0.36676,-0.39907,-0.35553,-0.19778,-0.098921,0
0.33637,-0.19029,-0.1835,-0.078004,-0.33087,-0.59845,-0.43082,-0.25249,-0.14024,0
-0.18527,-0.090228,0.773,0.32778,-0.55975,-0.48307,0.39883,0.16532,0.01301,0
0.44065,1.1547,1.8001,0.96925,0.76257,-0.67984,1.213,0.93819,0.93967,0
-0.55014,-0.36815,-0.29503,-0.29285,0.64309,-0.54227,-0.084556,-0.13953,-0.18567,0
-0.60801,-0.41934,-0.30904,-0.15816,-0.48189,-0.57001,-0.32599,-0.20811,-0.15252,0
1.5425,0.40912,-0.26387,-0.30399,0.18293,-0.2193,-0.097412,-0.10208,-0.11688,0
0.44187,-0.086465,-0.15119,-0.18691,0.42945,-0.15863,-0.17206,-0.17235,-0.15844,0
0.68388,0.069563,-0.021265,-0.1102,-0.032404,-0.10008,0.0010414,-0.036908,-0.06295,0
-0.88173,-0.46839,-0.74652,-0.54979,-1.6916,0.71262,-0.46082,-0.42837,-0.3744,0
-1.4615,-0.50415,0.25866,-0.022371,1.6855,-0.2962,0.37698,0.071963,-0.050203,1
-1.1039,-0.46646,-0.10198,-0.14903,0.4301,-0.54193,-0.1009,-0.17607,-0.12089,0
-1.4949,-0.57762,-0.26393,-0.070651,-0.27572,1.4441,-0.41836,-0.25009,-0.15754,0
-1.1906,-0.49487,-0.23287,-0.23148,0.61983,-0.60959,-0.064518,-0.12669,-0.19829,0
-0.48189,-0.38584,-0.17496,-0.11302,-0.36843,-0.69414,-0.3458,-0.23676,-0.19443,0
0.012525,0.65899,1.935,1.2491,1.2368,-0.19062,2.0564,1.5993,1.3086,0
-0.016375,-0.28335,-0.39384,-0.27599,-0.024871,0.36859,-0.17869,-0.17525,-0.18197,0
1.5891,0.6499,-0.22819,-0.36049,1.0139,-0.69051,0.39927,0.064925,-0.098882,0
-0.13581,0.085811,0.28509,-0.10674,1.4099,-0.69259,0.62506,0.23749,0.020976,0
-1.4601,-0.5621,-0.34979,-0.20379,0.039789,-0.62153,-0.2898,-0.22679,-0.18669,0
0.43711,-0.073571,-0.13396,-0.071403,-0.96293,-0.6765,-0.41892,-0.22653,-0.13102,0
1.4968,0.2601,-0.13056,-0.13788,-0.82208,-0.24046,-0.39566,-0.22959,-0.16065,0
0.46353,-0.14698,-0.17903,-0.14619,0.60049,1.2799,-0.11794,-0.13391,-0.12188,0
1.4357,0.31171,-0.30098,-0.31528,1.072,-0.49784,-0.0025491,-0.10908,-0.14155,0
-1.525,-0.53004,0.37762,0.26854,-0.51996,-0.66686,-0.31546,-0.22615,-0.19266,0
1.0704,1.5559,2.2723,1.9405,-1.1356,-0.58855,2.1191,2.0236,1.7359,0
-0.10476,-0.30979,-0.10411,-0.088292,-0.45056,2.932,-0.50965,-0.27321,-0.17538,0
0.08669,-0.1998,-0.1614,-0.21644,-0.70049,-0.37207,-0.37812,-0.26797,-0.20224,0
-0.75668,-0.42569,-0.57779,-0.42946,-0.5007,-0.34988,-0.4309,-0.22427,-0.19929,0
0.78354,0.0060509,-0.48713,-0.42333,-0.57421,0.30714,-0.21019,-0.31332,-0.3204,0
-0.15013,-0.23592,-0.14224,-0.21622,0.89721,1.1362,-0.065906,-0.19361,-0.20968,0
-1.3557,-0.47253,0.15682,-0.076238,-0.41995,-0.36799,0.021005,-0.11711,-0.070673,0
0.88904,0.029184,-0.28351,-0.2287,-0.40574,0.054013,-0.39025,-0.24362,-0.15005,0
-1.6073,-0.52121,1.1494,0.90804,-0.58327,-0.53513,0.30441,0.30892,0.2707,0
0.17633,-0.24758,-0.10342,-0.10934,0.1297,0.59335,-0.064454,-0.13181,-0.17782,0
-0.45378,0.15434,1.453,0.94525,0.17955,-0.69411,1.0809,0.65754,0.52972,0
-0.12135,-0.087665,0.1717,-0.0097725,-0.2986,-0.46805,-0.066366,-0.088065,-0.0056418,1
1.1913,0.33384,0.083823,-0.079847,1.5004,-0.69392,0.19241,-0.024869,-0.074314,0
1.0002,-0.018125,-0.26512,-0.14628,0.28591,-0.66146,-0.2967,-0.20768,-0.16458,0
0.0066155,0.092344,1.2235,0.79061,0.49491,-0.36518,0.44248,0.50057,0.46327,0
-0.67976,-0.37158,0.29815,0.078191,-0.43798,-0.66348,-0.42153,-0.25946,-0.21428,0
-0.17995,-0.32165,-0.35301,-0.2608,-0.19311,-0.35994,-0.22097,-0.20186,-0.17688,0
-1.6812,-0.5851,0.058007,0.050858,-0.31418,-0.24413,-0.3712,-0.24251,-0.16513,0
0.93091,0.23625,0.50576,0.24773,-0.082583,-0.51025,-0.027723,-0.073766,-0.083546,0
0.73645,-0.13123,-0.49826,-0.23525,-0.33039,-0.10955,-0.49856,-0.31816,-0.23451,0
0.085741,-0.18354,-0.3831,-0.36842,0.575,1.6763,-0.0052618,-0.15455,-0.21801,0
-0.49042,-0.29944,-0.089556,-0.22571,1.1512,-0.68046,0.31589,0.0030407,-0.11376,0
-1.2735,-0.50617,-0.31613,-0.26479,-0.31189,-0.56266,-0.4447,-0.26397,-0.19047,0
-1.2037,-0.3653,0.28956,-0.12032,1.0953,-0.69062,0.66459,0.14448,-0.025821,1
-0.03794,-0.26718,-0.13076,-0.07947,0.39226,1.6225,-0.075662,-0.1128,-0.14361,0
-0.93367,-0.4828,-0.25853,-0.12258,-0.10329,-0.38192,-0.40104,-0.23634,-0.15435,0
-1.1059,-0.41532,-0.034448,-0.24442,1.1508,-0.68931,0.50865,0.059599,-0.10547,1
-1.5049,-0.55365,-0.16234,-0.14776,-0.52197,2.2114,-0.27411,-0.1857,-0.19792,0
1.7462,0.30397,-0.38924,-0.3085,0.25394,-0.67402,-0.16164,-0.13113,-0.13614,0
-1.4657,-0.5545,-0.28343,-0.22004,-0.15598,-0.6742,-0.11571,-0.1104,-0.15605,0
-0.0019061,-0.061167,0.61525,0.28185,-0.5902,-0.68922,0.19649,0.14675,0.053992,0
0.14034,-0.17432,-0.22604,-0.24646,-0.72795,-0.494,-0.2654,-0.19832,-0.17742,0
1.5715,0.72427,0.31045,-0.081476,0.80682,-0.57211,0.92581,0.28189,-0.070005,0
-1.4968,-0.53067,0.70853,0.65518,-0.88498,-0.63743,-0.20064,-0.052825,0.036847,0
-0.97532,-0.43597,-0.27147,-0.25326,-1.2817,-0.65663,-0.449,-0.34815,-0.23301,0
-1.3098,-0.5277,-0.25575,-0.21648,-0.026834,-0.16019,-0.21708,-0.20732,-0.17936,0
1.1262,0.19469,-0.096502,-0.18996,0.68207,-0.61842,0.21573,-0.010044,-0.10347,0
1.5758,0.31203,-0.41803,-0.37017,0.64475,-0.67196,-0.10878,-0.17165,-0.21,0
0.22677,0.48278,1.5699,0.93453,0.1746,-0.66305,0.62086,0.45728,0.38431,0
-1.3886,-0.47904,1.2878,1.2717,-0.71263,0.39557,0.23852,0.33377,0.38681,0
1.0943,0.16634,-0.14648,-0.27271,1.4392,1.1718,0.24029,-0.015153,-0.18695,0
1.9602,0.54703,-0.13413,-0.13827,0.088235,-0.61307,-0.22852,-0.20073,-0.18005,0
-0.18431,-0.30263,-0.29424,-0.23672,0.12243,0.28556,-0.23759,-0.21888,-0.16504,0
-0.046175,-0.17371,-0.030475,-0.12768,0.27496,-0.28215,-0.23266,-0.15166,-0.15111,0
-1.2256,-0.34968,0.33225,-0.10204,4.1625,-0.59003,1.2489,0.30632,0.065659,1
0.2681,0.017654,0.1107,-0.050833,0.69596,-0.69024,0.034239,-0.057747,-0.069074,0
0.1528,-0.11878,-0.34975,-0.37178,0.10363,-0.3945,-0.30386,-0.20845,-0.19217,0
0.1154,-0.2829,-0.37641,-0.18479,-0.13804,0.42776,-0.20679,-0.19654,-0.17532,0
-1.0496,-0.38968,0.43375,0.10211,0.4512,-0.65966,-0.062417,-0.11857,-0.11963,0
-1.4582,-0.46558,0.62929,0.34841,0.37449,0.2404,0.19665,0.068216,0.062006,0
-1.4959,-0.56075,-0.38077,-0.24488,-0.54556,-0.47772,-0.40758,-0.27481,-0.17887,0
-1.0767,-0.4778,-0.49023,-0.42479,-0.876,-0.65329,-0.17209,-0.32551,-0.24381,1
-1.0304,-0.4712,-0.25313,-0.30384,0.01558,-0.45014,-0.15393,-0.22018,-0.20774,0
0.83249,-0.013179,-0.36225,-0.29786,0.69231,-0.2603,-0.26433,-0.27649,-0.27298,0
-0.12161,-0.2792,-0.45975,-0.32765,0.40012,0.63083,-0.17313,-0.18813,-0.20262,0
0.87942,0.098932,-0.12846,-0.22839,0.45164,0.2214,-0.13333,-0.2048,-0.21961,0
0.91129,1.6297,1.5171,0.68252,1.5735,-0.68753,2.0259,1.5285,1.0562,0
-0.15805,-0.31501,-0.22442,-0.21494,-0.12241,0.91961,-0.37928,-0.26633,-0.20727,0
-1.3969,-0.5337,-0.24099,-0.24921,-0.25188,-0.28511,-0.32301,-0.22439,-0.22063,0
1.2479,0.14284,-0.1674,-0.17397,-0.016144,-0.30644,-0.13262,-0.1748,-0.17555,0
0.21004,-0.31164,-0.62584,-0.38213,0.10635,0.18375,-0.38495,-0.28679,-0.25603,0
1.7692,0.75061,-0.23616,-0.32103,1.3423,-0.62915,0.37469,0.050077,-0.1398,0
-0.50271,-0.39298,-0.28301,-0.18106,-0.1045,-0.36268,-0.36928,-0.27012,-0.2102,0
1.8843,0.78631,-0.27077,-0.37485,0.66108,0.077488,0.21095,-0.082374,-0.14129,0
0.561,0.1565,0.039738,-0.2069,0.86415,0.12835,0.18148,-0.1497,-0.16003,0
0.088395,-0.16127,-0.49757,-0.41687,0.67742,1.882,-0.014039,-0.14421,-0.21735,0
-0.29358,-0.36046,-0.23053,-0.14611,-0.66989,-0.42938,-0.45724,-0.29712,-0.22107,0
0.60347,0.058759,-0.28499,-0.35599,1.6549,-0.62208,0.53714,0.083353,-0.14289,0
-0.54235,-0.42024,-0.49494,-0.34007,0.51051,-0.48487,-0.23816,-0.21135,-0.21955,0
-1.4754,-0.5325,-0.1275,-0.23816,0.046984,-0.15946,-0.1786,-0.17446,-0.23171,0
1.5578,0.17858,-0.56325,-0.39946,-0.13852,0.23544,-0.3247,-0.24598,-0.23061,0
1.2377,2.2403,1.5348,0.79277,1.2884,-0.38909,1.8769,1.2342,0.91737,0
-1.2235,-0.49207,-0.32437,-0.33907,0.12502,0.44173,-0.32004,-0.25391,-0.24413,0
-0.090674,-0.28241,-0.61585,-0.4585,0.25146,-0.62876,-0.29603,-0.22249,-0.23715,0
-0.68058,-0.36333,-0.34067,-0.34641,-1.5554,-0.42764,-0.44051,-0.34595,-0.22464,0
0.84152,0.063744,-0.15487,-0.24667,0.78739,-0.22114,-0.081306,-0.12051,-0.13485,0
0.45892,-0.13371,-0.37355,-0.31391,0.061811,-0.27296,-0.28532,-0.23969,-0.22689,0
-1.3596,-0.56073,-0.41075,-0.26951,-0.11781,0.61284,-0.42038,-0.28575,-0.23256,0
1.1158,0.084328,-0.29023,-0.28836,0.078865,3.1938,-0.11717,-0.13875,-0.16494,0
0.30226,-0.16397,-0.36589,-0.28247,-0.9612,-0.14545,-0.52782,-0.29245,-0.18397,0
0.29938,0.048287,0.66253,0.38314,0.18613,-0.68012,0.19712,0.15227,0.099659,0
0.93024,-0.012968,-0.50175,-0.36209,-0.12134,-0.65504,-0.22694,-0.16843,-0.22502,0
-1.1077,-0.47965,-0.21877,-0.23975,0.097598,0.54589,-0.28488,-0.2163,-0.22819,0
0.719,0.011174,-0.48711,-0.41545,0.85774,0.1241,-0.14812,-0.19071,-0.27402,0
1.0555,-0.040755,-0.41196,-0.28835,-0.037139,-0.61512,-0.35445,-0.26197,-0.22843,0
-1.699,-0.60104,-0.39859,-0.12466,-0.12559,2.13,-0.38245,-0.26529,-0.18179,0
-0.46829,-0.17485,-0.12941,-0.30771,0.87757,-0.067963,0.37154,0.059275,-0.051232,0
-1.2898,-0.50657,0.16434,-0.02666,0.086898,0.1484,-0.11281,-0.17186,-0.19399,0
-0.073396,0.72931,2.6986,2.3116,0.0011954,-0.28299,2.8583,2.4193,1.9942,0
1.2534,0.21859,-0.41396,-0.38584,-0.45551,-0.11086,-0.29404,-0.23536,-0.20676,0
-0.70899,-0.38808,-0.16,-0.23097,0.93704,1.6931,0.17884,-0.038553,-0.17312,0
0.20898,-0.20371,-0.27877,-0.23416,0.054744,-0.28264,-0.38523,-0.28157,-0.22101,0
0.11507,-0.16743,-0.14086,-0.1383,-0.31873,-0.34699,-0.21882,-0.2095,-0.19655,0
0.44921,-0.17017,-0.41114,-0.27393,0.048273,-0.49825,-0.39506,-0.30773,-0.24213,0
2.7567,4.586,1.6582,0.95079,-0.81696,-0.63487,2.1307,1.6336,1.2024,0
-0.30923,-0.35122,-0.39821,-0.31752,-0.61839,0.3433,-0.53539,-0.30815,-0.21578,0
-1.2783,-0.49161,-0.1635,-0.27414,0.017744,-0.69385,-0.43396,-0.33772,-0.26175,1
1.4612,0.10241,-0.52735,-0.4268,-0.41609,-0.68826,-0.43068,-0.33708,-0.29639,0
-1.6682,-0.59511,-0.48341,-0.31362,-0.53619,-0.45066,-0.42865,-0.27474,-0.22738,0
-0.94504,-0.4736,-0.32771,-0.30478,-0.26591,-0.15575,-0.27279,-0.19796,-0.21704,0
0.059262,-0.26049,-0.40938,-0.28589,-0.7569,0.64928,-0.45335,-0.27973,-0.20191,0
0.11685,-0.24793,-0.32355,-0.27113,0.2468,-0.18512,-0.14435,-0.15814,-0.17905,0
-1.2618,-0.52623,-0.43671,-0.32762,0.38009,-0.60187,-0.19035,-0.18196,-0.22938,0
-1.5387,-0.53165,0.29751,0.11095,-0.1324,-0.5011,-0.32367,-0.1914,-0.12184,0
-0.75414,-0.36953,0.38153,0.17291,-0.12271,-0.099765,-0.15588,0.038344,0.068064,0
0.22691,-0.22313,-0.52906,-0.37637,0.51098,-0.51693,-0.11011,-0.16236,-0.20679,0
-0.62071,-0.17177,0.9331,0.54566,-0.19608,-0.37497,0.74122,0.5645,0.38668,0
-1.5034,-0.55585,0.12486,0.030485,-0.1048,1.2951,-0.18952,-0.20213,-0.18464,0
0.14229,-0.22819,-0.483,-0.31603,-0.26256,2.2317,-0.22753,-0.23158,-0.20151,0
0.23271,-0.23262,-0.32307,-0.24142,-0.11555,-0.53378,-0.31926,-0.21872,-0.2269,0
0.76597,-0.05631,-0.38826,-0.2653,-0.40863,-0.65857,-0.46318,-0.29872,-0.22864,0
-0.074345,-0.29759,-0.2843,-0.13569,-0.4191,-0.39563,-0.47241,-0.33204,-0.20275,0
1.2282,0.41832,-0.13726,-0.2755,0.35465,-0.64402,-0.1085,-0.13502,-0.15054,0
0.3655,0.15996,0.99275,0.56984,0.36314,-0.69226,0.35153,0.35448,0.30616,0
-0.25142,-0.36173,-0.47148,-0.25872,-0.51773,-0.19025,-0.45217,-0.33155,-0.24337,0
-0.99161,-0.47777,-0.48305,-0.39921,-0.32529,-0.64482,-0.29219,-0.21958,-0.24253,0
-0.61772,-0.35714,-0.094997,-0.16958,-0.067534,-0.59182,-0.17607,-0.27196,-0.20909,0
0.40952,-0.23801,-0.58254,-0.36937,-0.66044,-0.5703,-0.49438,-0.27906,-0.21354,0
-0.42349,-0.058999,1.0641,0.69521,-0.14395,-0.62019,0.010894,0.21368,0.34185,0
-0.49592,-0.38196,-0.2791,-0.202,-0.29246,0.53359,-0.33538,-0.22391,-0.1789,0
0.19837,-0.25426,-0.35589,-0.26967,-0.40811,-0.55326,-0.48986,-0.30754,-0.23328,0
-1.2615,-0.34757,0.35851,-0.09546,1.5561,-0.69358,1.3318,0.34347,0.088016,0
-0.43792,-0.17671,-0.10732,-0.2959,0.40644,-0.54077,0.44198,-0.12806,-0.12825,0
0.10656,-0.18042,-0.35026,-0.27416,-1.1857,-0.49604,-0.56242,-0.37281,-0.25454,0
0.57388,-0.092493,0.036193,0.025506,0.16958,-0.66492,-0.052777,-0.15667,-0.1719,0
-0.39477,-0.14133,0.45712,0.19538,0.00062703,-0.42041,0.17349,0.053046,0.1089,0
-0.73624,-0.38498,-0.23141,-0.30891,1.2063,-0.67451,0.14141,-0.10245,-0.21506,0
0.20379,0.18179,0.67286,0.15632,0.35868,-0.43587,0.18552,0.00022994,-0.10019,0
-0.97404,-0.46613,-0.4377,-0.36579,0.077394,-0.42318,-0.17644,-0.17505,-0.19009,0
-0.075871,-0.32848,-0.39989,-0.23664,-0.24693,-0.61842,-0.39052,-0.23298,-0.19364,0
-0.48511,-0.35327,-0.065124,-0.13668,-0.37937,2.9682,-0.38453,-0.25774,-0.18017,0
0.084376,0.018358,0.87328,0.47721,1.0302,1.5539,0.48859,0.31715,0.18339,0
-0.91059,-0.46666,-0.47045,-0.35016,0.18698,0.49489,-0.16135,-0.19508,-0.21784,0
0.048523,-0.12956,-0.11224,-0.22928,-0.91244,1.0203,0.026518,-0.18488,-0.18547,0
-1.556,-0.57856,-0.4666,-0.35157,-0.036378,-0.66992,-0.35007,-0.26986,-0.27246,0
-0.039233,-0.24262,-0.18635,-0.11075,-0.50944,-0.026635,-0.41115,-0.27108,-0.18571,0
-0.2638,-0.33244,-0.23397,-0.20453,-0.44843,4.013,-0.57551,-0.34198,-0.20623,0
-0.0092725,0.049756,0.17098,-0.15685,0.9242,-0.022917,0.60724,0.097743,-0.070913,0
0.87598,-0.00082639,-0.5181,-0.36784,-1.0175,-0.63554,-0.47509,-0.38244,-0.24954,0
-0.43995,-0.40512,-0.40574,-0.25819,-0.51011,-0.18317,-0.44968,-0.31868,-0.2318,0
0.97053,1.7541,2.6365,2.5681,0.22807,0.914,1.9662,2.0875,2.1372,0
0.21834,-0.28901,-0.52388,-0.31632,-0.2755,0.61641,-0.43163,-0.31464,-0.25825,0
0.36003,-0.24607,-0.55028,-0.36502,-0.15313,-0.51677,-0.32401,-0.25895,-0.24121,0
1.1892,0.43791,0.29749,-0.0068158,0.7763,1.4871,-0.18048,-0.16136,-0.14225,0
-1.4247,-0.56132,-0.6735,-0.44544,-0.025844,-0.48803,-0.2424,-0.19885,-0.24038,0
1.8151,3.2296,1.7929,0.99015,0.35191,0.022658,1.9552,1.518,1.3107,0
1.0802,0.019023,-0.51123,-0.39487,-0.12711,-0.66329,-0.38011,-0.32862,-0.28595,0
-0.58362,-0.42253,-0.52278,-0.40231,-0.16514,-0.6188,-0.36899,-0.29815,-0.26806,0
-1.6683,-0.56794,-0.41963,-0.36875,0.34356,-0.69217,-0.21223,-0.26759,-0.22691,0
0.9929,0.044103,-0.29589,-0.25004,-0.26335,-0.50591,-0.34325,-0.26768,-0.23922,0
0.3042,-0.20495,-0.45027,-0.34222,-0.41755,0.70954,-0.38678,-0.28996,-0.23345,0
-1.4695,-0.52077,0.043997,-0.15846,-0.46436,-0.62833,-0.099737,-0.17749,-0.19461,0
0.093257,0.24292,0.21208,-0.15604,1.5548,-0.6817,0.4595,0.10791,-0.0035817,0
0.15431,-0.20495,-0.56251,-0.45064,-0.53034,0.34715,-0.43377,-0.34299,-0.30387,0
-0.87622,-0.45287,-0.2319,-0.17751,-0.055025,1.1256,-0.39377,-0.29042,-0.22259,1
0.37328,-0.0039708,-0.16889,-0.27499,-0.62252,-0.67612,-0.39127,-0.24117,-0.21141,0
0.64227,0.063569,-0.22228,-0.33195,-0.57173,0.025767,-0.1446,-0.19433,-0.25311,0
-0.42417,-0.37643,-0.56976,-0.44056,0.10178,-0.64042,-0.22433,-0.22887,-0.2606,0
-0.064409,-0.19546,0.1132,0.014793,-2.3165,-0.47666,0.003912,-0.0033674,-0.0054614,0
-0.68618,-0.31631,0.40882,0.14403,0.050191,-0.3674,-0.13031,-0.11664,-0.094694,0
-0.86669,-0.43505,-0.15974,-0.22594,-0.034214,-0.5136,-0.13903,-0.1413,-0.18573,0
0.041379,-0.20572,-0.1533,-0.15254,0.12178,-0.36024,-0.1954,-0.19453,-0.13764,0
0.221,-0.18798,-0.30176,-0.27463,-0.28265,1.9959,-0.27558,-0.25262,-0.22445,0
-0.17514,-0.30402,-0.39025,-0.33805,0.4929,-0.68676,-0.20251,-0.21685,-0.21097,0
1.2716,0.14376,-0.22829,-0.2681,-0.31979,-0.54669,-0.29086,-0.25743,-0.23359,0
0.78665,-0.072265,-0.63544,-0.45048,0.32296,0.43004,-0.3086,-0.25593,-0.23997,0
-0.67454,-0.33411,-0.18079,-0.25683,0.20774,0.92668,-0.13051,-0.17188,-0.18273,0
-1.0092,-0.45324,-0.3586,-0.34519,-0.24109,1.9767,-0.33597,-0.33063,-0.2396,0
-0.72907,-0.41775,-0.27424,-0.30681,0.046427,-0.6685,-0.22112,-0.25002,-0.22241,0
-1.5015,-0.5565,-0.23517,-0.26913,0.4327,0.10914,0.092265,-0.14168,-0.22559,0
0.71101,-0.066018,-0.36015,-0.31978,0.49854,-0.39469,-0.15212,-0.21305,-0.25083,0
0.57405,-0.090406,0.03088,0.021207,0.93754,-0.38262,-0.053156,-0.15672,-0.17193,0
1.031,0.55652,0.81525,0.40576,1.0371,-0.16537,0.26196,0.12288,0.088563,0
-0.058495,-0.23423,-0.36749,-0.3413,-0.68551,-0.33396,-0.45857,-0.28488,-0.20444,0
0.67122,-0.081967,-0.34535,-0.25004,-0.68722,-0.64769,-0.53438,-0.32416,-0.23253,0
0.95402,-0.012251,-0.54215,-0.38929,-1.0515,-0.68405,-0.5835,-0.34473,-0.24174,0
-1.4857,-0.56614,-0.45134,-0.29336,0.40043,-0.076435,-0.30361,-0.25828,-0.21789,0
-1.4251,-0.54365,-0.26302,-0.23115,-0.28511,5.2121,-0.37126,-0.23904,-0.23047,0
-0.28837,-0.32224,-0.5818,-0.45778,0.10383,1.5001,-0.37457,-0.26872,-0.24836,0
0.6784,-0.089349,-0.49223,-0.36937,-0.055553,-0.063295,-0.37782,-0.31533,-0.24811,0
-0.20077,-0.3553,-0.51848,-0.38118,0.2533,-0.6435,-0.33367,-0.2837,-0.27591,0
0.41953,-0.16296,-0.13118,-0.15467,-0.68207,-0.66669,-0.50871,-0.3115,-0.19793,0
-1.6414,-0.53275,0.48724,0.24297,0.38439,-0.69203,0.61251,0.28912,0.12105,0
0.31802,-0.25222,-0.48697,-0.34825,-0.39999,-0.22656,-0.45477,-0.31834,-0.27144,0
-1.3203,-0.51645,0.28066,0.063361,0.29875,-0.67668,-0.082898,-0.1512,-0.18169,0
-0.79445,-0.44717,-0.44321,-0.35986,-0.46125,0.15174,-0.33072,-0.24283,-0.26123,0
0.14132,-0.20653,-0.45709,-0.38457,1.1285,-0.68158,-0.030843,-0.15516,-0.20543,0
-1.7839,-0.5734,0.065032,-0.10433,-0.56398,0.6588,-0.27424,-0.19664,-0.13042,0
-1.6577,-0.58716,-0.29016,-0.27095,0.56642,-0.61025,-0.0013502,-0.15104,-0.20529,1
0.54163,-0.17281,-0.56436,-0.35176,-0.64566,0.91352,-0.59784,-0.40116,-0.28642,0
-1.7414,-0.60525,-0.51853,-0.27826,-0.67194,1.2388,-0.62869,-0.40184,-0.25892,0
0.22456,-0.25322,-0.41874,-0.28961,-0.027989,-0.69327,-0.25341,-0.21942,-0.21842,0
0.71896,1.7024,2.5327,2.0714,0.75573,-0.11824,2.5401,2.1604,1.9263,0
-1.8414,-0.59141,-0.053518,-0.15105,0.50721,0.10719,-0.13428,-0.22043,-0.17139,0
-1.3158,-0.42235,1.3403,1.2048,-0.36306,0.6769,0.6121,0.59668,0.57762,0
0.28355,-0.20455,-0.60021,-0.4205,0.092098,-0.40446,-0.13773,-0.18292,-0.2483,0
1.8517,0.46704,-0.38741,-0.35053,-1.0156,-0.69399,-0.5608,-0.34254,-0.23676,0
-0.052217,-0.30269,-0.49773,-0.30577,0.19752,0.020544,-0.21133,-0.19344,-0.19772,0
0.68876,0.10917,-0.41539,-0.43122,1.0716,0.11507,0.188,-0.10735,-0.21685,0
0.48655,-0.066553,-0.36008,-0.3333,0.60589,-0.66296,-0.038663,-0.15489,-0.1828,0
-0.92492,-0.45611,-0.21786,-0.23924,0.48305,-0.58766,-0.28681,-0.25672,-0.23616,0
0.10402,-0.30654,-0.62124,-0.37708,-1.66,0.05059,-0.4864,-0.36277,-0.28777,0
0.91422,0.79475,0.66204,0.13292,0.94178,0.52824,0.053455,0.06442,0.15932,0
0.18791,0.0094463,-0.10618,-0.30645,-0.8819,-0.16591,0.4468,-0.06618,-0.17736,0
0.45126,-0.24453,-0.68293,-0.43178,-0.80507,-0.63155,-0.46339,-0.33961,-0.30046,0
0.65662,-0.077848,-0.43044,-0.39063,-1.0836,-0.65264,-0.51455,-0.30448,-0.24655,0
-1.6518,-0.57257,-0.070627,-0.093879,-0.49039,-0.60238,-0.44514,-0.29569,-0.22458,0
0.32209,-0.17703,-0.55521,-0.4337,-0.09476,1.0819,-0.33872,-0.29777,-0.26557,0
-0.78192,-0.27511,1.4479,1.2956,-0.22025,-0.30528,0.75131,0.54965,0.42939,0
-0.23995,-0.32371,-0.39133,-0.29881,0.26433,-0.56432,-0.20034,-0.25068,-0.23204,0
1.9686,1.2622,0.56152,0.052204,0.1357,-0.19037,0.34294,0.12291,-0.017315,0
-0.046188,-0.15178,0.22066,0.011618,-0.32648,-0.53411,-0.42961,-0.27475,-0.18494,0
0.67062,-0.15412,-0.41483,-0.26839,-0.26435,-0.29213,-0.28665,-0.26887,-0.23584,0
0.39495,-0.17359,-0.46405,-0.33514,-0.19354,-0.49669,-0.45198,-0.31905,-0.25032,0
0.014079,0.064825,0.86173,0.33038,0.11192,-0.69423,-0.1102,0.0031322,0.036244,0
-1.1168,-0.47587,0.082963,0.0014604,-0.038468,-0.2841,-0.2725,-0.24413,-0.23417,0
3.2391,2.7864,1.0587,0.5926,0.51522,-0.037836,0.8431,0.60081,0.4436,0
-0.9128,-0.43801,-0.42733,-0.38625,0.031869,0.0027549,-0.2254,-0.20631,-0.22118,0
-0.39883,-0.39657,-0.58262,-0.45259,-0.29104,3.303,-0.49288,-0.3696,-0.32881,0
0.6288,-0.13227,-0.56577,-0.39372,-0.17953,-0.29508,-0.27533,-0.2271,-0.23629,0
1.5234,0.34784,-0.46461,-0.45364,0.61763,0.3392,0.1058,-0.10238,-0.22107,0
-0.058417,-0.30059,-0.53705,-0.38156,-0.023983,-0.67763,-0.28874,-0.2716,-0.25679,0
