@relation minefield23

@attribute X0 REAL
@attribute X1 REAL
@attribute X2 REAL
@attribute X3 REAL
@attribute X4 REAL
@attribute X5 REAL
@attribute X6 REAL
@attribute X7 REAL
@attribute X8 REAL
@attribute class { 0 , 1 }

@data
-0.13629,-0.062375,0.91432,0.66473,0.63039,-0.17207,0.12786,0.25446,0.31876,0
-0.34146,-0.17767,-0.35103,-0.37136,-0.042092,-0.55223,-0.2163,-0.14943,-0.17713,0
0.49047,-0.0062559,0.0032482,-0.0043167,-0.1576,-0.39397,-0.26231,-0.12394,-0.065995,0
-0.72441,-0.20446,0.27771,-0.014738,-0.99179,-0.50804,-0.25751,-0.18107,-0.123,0
-0.066368,-0.13757,-0.35572,-0.29535,-0.43894,0.1775,-0.49945,-0.34663,-0.25219,0
4.9615,1.0496,-1.4079,-0.82385,-0.63744,0.23225,-0.46633,-0.47152,-0.46653,0
-0.2331,-0.11582,0.0090776,-0.10469,-0.68663,-0.52812,-0.13305,-0.096428,-0.072808,0
-0.5393,-0.18436,0.59666,0.32893,-0.13717,0.36549,-0.16214,0.032506,0.059522,0
-0.81525,-0.22654,0.22005,0.045672,-0.47117,0.81929,-0.025585,0.031651,-0.029158,0
-0.011645,-0.14875,-1.0519,-0.71225,-0.34881,1.6364,-0.59613,-0.45879,-0.38905,0
-0.014856,-0.14482,-0.68962,-0.53128,-0.15642,0.1498,-0.17302,-0.29245,-0.31744,0
-0.37844,-0.14025,0.6974,0.46591,-0.13376,-0.55036,-0.424,-0.12209,0.087165,0
-0.67415,-0.22153,0.16941,0.003194,-0.23987,-0.34026,-0.31464,-0.24206,-0.18729,0
0.062925,-0.088275,-0.47785,-0.40903,0.009307,-0.53525,-0.40495,-0.24483,-0.1674,0
-0.16814,-0.16482,-0.93844,-0.69469,-0.82412,0.011526,-0.5893,-0.48931,-0.42256,0
0.639,-0.024038,-0.68873,-0.52595,-1.4314,0.15307,-0.57151,-0.35832,-0.27739,0
0.078585,-0.075603,-0.50803,-0.51255,-0.010529,-0.33288,-0.50667,-0.39153,-0.30179,0
-0.10741,-0.15215,-0.85909,-0.64157,-0.30627,-0.51365,-0.57912,-0.4482,-0.38004,0
0.83435,0.22477,0.65924,0.44127,-0.1201,-0.36324,0.094159,0.16219,0.26155,0
-0.49824,-0.20352,-0.41805,-0.40849,-0.72996,-0.41099,-0.35597,-0.31589,-0.30073,0
-0.53325,-0.19426,-0.39549,-0.30534,0.19741,-0.54439,-0.063749,-0.052207,-0.095845,0
-0.43374,-0.17836,0.1707,0.019168,0.13147,-0.33513,-0.32429,-0.27931,-0.1942,1
0.41953,-0.040631,-0.4171,-0.36576,-0.51834,0.0087644,-0.34645,-0.21507,-0.18267,0
-1.1971,-0.27862,-0.36984,-0.11131,-0.22395,-0.54871,-0.38647,-0.26814,-0.18672,1
-0.36397,-0.15983,-0.18954,-0.33337,0.15589,0.54098,-0.2334,-0.17419,-0.17717,0
0.0083911,-0.11994,-0.23339,-0.23678,-0.66185,-0.51919,-0.40336,-0.25112,-0.16408,0
-0.36299,-0.15396,0.67932,0.56882,-0.043381,-0.5205,-0.0515,0.10913,0.17645,0
-0.56383,-0.22138,-0.25266,-0.21117,-0.33524,-0.38539,-0.46912,-0.34696,-0.27948,0
-0.61753,-0.20618,-0.19873,-0.29899,-0.20686,-0.35264,-0.35638,-0.20006,-0.192,0
-0.8757,-0.24587,-0.27884,-0.23939,0.60722,2.213,-0.33701,-0.23568,-0.19065,0
-0.029188,-0.15503,-0.49925,-0.33448,-0.62449,-0.17571,-0.53136,-0.33613,-0.26176,0
0.13425,-0.10965,-0.85602,-0.65603,0.093941,-0.55321,-0.33828,-0.36498,-0.34344,0
-0.9457,-0.26777,-1.1037,-0.67778,0.06283,-0.51574,-0.43711,-0.4295,-0.40595,0
-0.66741,-0.22526,0.02192,0.10515,-0.21807,-0.52108,-0.32993,-0.13398,-0.051642,0
-0.15225,-0.11867,-0.09167,-0.15772,0.33792,0.47149,-0.19534,-0.097933,-0.028813,0
-0.69018,-0.20712,0.66313,0.51235,-0.30726,-0.22107,-0.19988,-0.03032,0.069475,0
-0.2724,-0.12405,0.023909,-0.13485,0.34554,-0.080414,-0.1211,-0.056345,-0.042732,0
-0.61031,-0.20464,-0.21134,-0.2479,-0.39229,-0.26191,-0.3928,-0.29838,-0.24296,0
-0.1294,-0.14233,-0.3666,-0.40256,0.18358,0.93037,0.021956,-0.27226,-0.21874,0
-0.18706,-0.12145,0.15522,-0.055862,0.33322,0.081599,-0.27867,-0.1457,-0.10011,0
3.1785,0.60472,-1.0115,-0.69147,-0.37874,-0.28157,-0.24655,-0.41791,-0.43033,0
-0.45645,-0.16806,0.074409,-0.10689,-0.16704,0.30025,-0.28072,-0.12623,-0.046154,0
-0.81818,-0.23794,-0.54762,-0.43514,-0.46864,0.2051,-0.52284,-0.32684,-0.23943,0
0.75025,0.085666,-0.57654,-0.54686,-0.074335,-0.37049,-0.064536,-0.24243,-0.26027,0
-0.17881,-0.10529,-0.0017289,-0.16714,-1.1092,2.5501,0.13827,-0.15931,-0.17516,0
1.2492,0.11787,-0.64411,-0.52565,0.24035,0.69182,-0.080231,-0.32532,-0.36021,0
-0.41805,-0.18427,-0.25234,-0.32208,-0.42258,-0.53517,-0.42527,-0.24199,-0.25386,0
-0.027644,-0.14892,-0.55169,-0.36615,-0.038066,-0.36416,-0.34934,-0.26537,-0.20927,0
-0.17258,-0.13786,-0.59218,-0.53535,-0.26901,-0.24774,-0.47206,-0.42098,-0.36723,0
-0.34715,-0.201,0.58846,0.79896,-0.93004,1.1279,-0.35258,-0.17902,-0.10826,0
-0.33717,-0.18851,-0.82761,-0.61381,-0.67176,0.37993,-0.37364,-0.33371,-0.34227,0
-0.41429,-0.197,-0.7737,-0.59906,-0.59099,-0.52239,-0.56905,-0.46054,-0.40325,0
-0.065661,-0.096093,1.3518,1.4202,-0.39744,-0.5369,-0.037753,0.16632,0.30258,0
-0.157,-0.16962,-0.068934,0.18611,-0.10894,-0.43961,-0.12062,-0.10642,-0.065868,0
0.11233,-0.10445,-0.2803,-0.28343,-0.12367,-0.5534,-0.10075,-0.1968,-0.17595,0
0.19637,-0.070245,-0.60476,-0.54152,-0.85654,-0.35946,-0.2983,-0.24254,-0.24204,0
-0.072441,-0.062756,-0.080315,-0.309,-0.46484,-0.43208,-0.17883,-0.063096,-0.031471,0
-0.047366,-0.091851,0.067706,-0.088362,0.049236,-0.52077,-0.15802,-0.14814,-0.098647,0
-0.8684,-0.22519,0.65066,0.54842,0.1684,0.13495,-0.32908,-0.15581,-0.061109,0
2.3758,0.58275,-0.69557,-0.58113,-1.0659,-0.091112,-0.00049728,-0.19879,-0.23453,0
1.2861,0.16262,-0.66986,-0.50476,-1.165,-0.34451,0.020187,-0.27742,-0.33296,0
-0.99922,-0.26273,-0.6876,-0.48055,-0.43103,-0.19359,-0.60574,-0.42043,-0.32003,0
0.32026,-0.064482,-0.014573,-0.10088,-0.40433,1.8227,-0.47381,-0.31867,-0.2076,0
0.031544,-0.13309,-0.90919,-0.67655,-0.45312,-0.55162,-0.44253,-0.42609,-0.39722,0
0.92612,0.15381,-0.18188,-0.28148,-0.40415,-0.1403,0.53311,0.025808,-0.19345,0
-0.18578,-0.12205,1.1227,0.97317,-0.32228,-0.46817,-0.24032,0.064256,0.20831,0
-0.32772,-0.16277,-0.43575,-0.45368,-1.3328,-0.46145,-0.2689,-0.25499,-0.23103,0
-0.17213,-0.1061,0.49914,0.32404,0.05893,-0.34049,-0.1516,0.031944,0.12633,0
-0.50443,-0.19858,-0.25615,-0.20348,-0.42361,-0.085012,-0.33647,-0.16253,-0.12141,0
2.5829,0.54923,-0.93368,-0.67908,-0.4514,-0.48902,-0.091669,-0.2922,-0.31398,0
-0.44976,-0.16401,-0.29119,-0.28707,-1.5924,0.65396,-0.16547,-0.15885,-0.11506,0
-0.75024,-0.22442,0.048257,-0.071225,-0.45858,0.095597,-0.32319,-0.14864,-0.10562,0
-0.48587,-0.18759,-0.13878,-0.25955,0.10104,-0.54401,-0.11124,-0.20297,-0.21709,0
-0.38582,-0.16294,-0.66526,-0.61442,-0.31042,-0.20832,-0.39362,-0.33669,-0.30293,0
-0.11313,-0.10858,0.44851,0.31634,0.055101,-0.11041,-0.026362,0.019856,0.093063,0
0.087477,-0.0045252,0.2548,-0.090559,0.093583,-0.16607,-0.12362,-0.019444,-0.0033717,0
-0.11018,-0.15573,-0.96803,-0.67801,-0.16837,-0.4103,-0.48083,-0.40547,-0.35457,0
-0.67306,-0.19352,0.24208,-0.044248,-0.38187,-0.54863,-0.22172,-0.18863,-0.046625,0
-0.22212,-0.1324,-0.16023,-0.30087,0.1927,1.0153,-0.27367,-0.25807,-0.21195,0
-0.36982,-0.19706,-0.66835,-0.44675,-0.10706,-0.54915,-0.42972,-0.35141,-0.29504,0
-0.23434,-0.19669,-0.7575,-0.4405,-1.7038,-0.54823,-0.4431,-0.36217,-0.30874,0
-0.34806,-0.20134,-0.49824,-0.31677,0.15652,-0.39361,-0.27841,-0.2025,-0.20334,0
0.3317,-0.085152,-1.0009,-0.69024,-0.029305,-0.29572,-0.58081,-0.46028,-0.37875,0
0.24996,-0.04359,-0.20513,-0.32944,-0.19241,-0.54177,0.22845,-0.10715,-0.21255,0
-0.58287,-0.197,-0.083399,-0.16589,-0.23771,-0.24155,-0.24889,-0.16223,-0.1222,0
4.3488,0.6377,-1.5803,-0.82357,0.033605,-0.49027,-0.51409,-0.48765,-0.46327,0
-0.57898,-0.19492,-0.071952,-0.16063,0.64459,-0.098986,-0.15814,-0.11618,-0.066316,0
-0.08372,-0.14118,-0.61012,-0.51946,-1.7813,-0.50748,-0.62889,-0.42422,-0.31682,0
0.40338,-0.093311,-0.94728,-0.62658,-0.76337,0.14554,-0.37083,-0.35017,-0.33658,0
-0.12073,-0.15107,-0.45316,-0.39429,-0.51805,-0.55283,-0.57394,-0.40003,-0.32062,0
0.067226,-0.091426,-0.084202,-0.26093,-0.90705,-0.54847,-0.42717,-0.21636,-0.18901,0
-0.11996,-0.16135,-0.92472,-0.64831,-1.1195,-0.31653,-0.83237,-0.5533,-0.40856,0
-0.72976,-0.2083,-0.011415,-0.19253,-0.58548,-0.46341,0.13155,-0.14077,-0.22583,0
-0.39518,-0.1957,-0.40029,-0.26556,-0.44175,0.33075,-0.4972,-0.26234,-0.1982,0
-0.68626,-0.22283,-0.52439,-0.44881,-0.96213,0.16649,-0.49221,-0.38589,-0.28024,0
-0.51132,-0.20327,-0.57925,-0.47434,-0.57239,-0.5082,-0.57943,-0.36902,-0.24983,0
-0.10836,-0.14186,0.29103,0.17896,-0.74989,-0.24306,-0.43151,-0.17901,-0.11084,0
-0.82417,-0.23546,0.17465,0.061667,-0.3824,-0.2298,-0.45569,-0.33356,-0.25162,0
-0.12018,-0.14256,-0.49108,-0.40249,-0.29465,-0.45517,-0.51497,-0.34882,-0.24115,0
-0.95374,-0.26281,-0.63715,-0.26289,-0.20047,-0.49535,-0.44164,-0.28377,-0.19871,0
-0.38823,-0.17447,0.48265,0.29853,-0.60737,0.47603,-0.38396,-0.1716,-0.097295,0
1.3802,0.11217,-1.0479,-0.71098,-0.0040719,0.43218,-0.4669,-0.43407,-0.38518,0
-0.089811,-0.13174,-0.16948,-0.23136,0.72349,-0.23343,-0.28275,-0.25886,-0.25415,0
-1.1419,-0.28271,-0.99266,-0.50582,-0.065965,-0.54644,-0.4882,-0.34756,-0.29956,0
-0.59741,-0.19201,0.40781,0.12788,-1.3072,0.55064,-0.08832,-0.104,-0.036809,0
-0.89103,-0.23799,0.31653,0.2227,-0.28898,-0.40912,-0.17433,-0.10593,-0.012318,1
-0.52328,-0.18484,0.89451,0.74179,-0.28705,-0.26205,-0.43943,-0.33172,-0.12614,0
0.17599,-0.01416,0.58466,0.29492,-0.051191,0.34244,-0.097568,-0.02273,0.047755,0
-0.96822,-0.26839,-1.3301,-0.78898,-0.54141,-0.53854,-0.56234,-0.47293,-0.44694,0
-0.6839,-0.21766,0.19353,0.12165,-0.84867,-0.54923,-0.42131,-0.14147,-0.037698,0
1.4502,0.25043,-0.43018,-0.4071,-0.84381,-0.5185,-0.17897,-0.14926,-0.17045,0
-0.5383,-0.17583,0.22222,-0.082487,0.40942,1.0391,-0.24182,-0.10768,-0.054891,0
0.064308,-0.15466,-1.1654,-0.73965,-1.0681,-0.02871,-0.44215,-0.40132,-0.40387,0
-0.75026,-0.21068,-0.39087,-0.45802,-0.055349,-0.48828,-0.46946,-0.3604,-0.31411,0
-0.60278,-0.24071,-1.0814,-0.63667,-0.64555,-0.54625,-0.38462,-0.37874,-0.37333,0
-1.0178,-0.27035,-1.0543,-0.58489,-0.86382,0.13989,-0.59529,-0.40088,-0.32202,0
-0.020691,-0.10318,-0.27731,-0.34547,-0.11416,-0.53288,-0.31087,-0.20919,-0.18584,0
-0.4674,-0.18671,-0.50371,-0.50052,-0.27078,-0.5532,-0.40548,-0.28087,-0.27267,0
0.19175,-0.11058,-0.42586,-0.32656,-0.51094,-0.45648,-0.39202,-0.26175,-0.22876,0
0.70665,0.043935,0.93088,0.76439,-0.60219,-0.21397,-0.41004,-0.10457,0.05012,0
0.75945,0.040329,-0.69491,-0.5689,-0.38891,-0.47566,-0.39223,-0.3407,-0.2969,0
-0.75243,-0.24749,-1.1488,-0.71892,-0.50834,0.62374,-0.61059,-0.45243,-0.37762,0
0.040326,-0.13635,-0.30643,-0.25573,-0.60674,-0.23544,-0.43336,-0.27173,-0.19738,0
-0.8963,-0.26451,-0.99223,-0.48568,-0.52096,-0.12103,-0.46882,-0.34789,-0.29253,0
-0.51707,-0.20188,-0.42604,-0.4103,-0.82271,0.16909,-0.55356,-0.39844,-0.32052,0
0.1709,-0.11401,-0.89187,-0.6486,-1.4229,-0.52315,-0.62706,-0.48747,-0.41673,0
3.0096,0.64783,-0.70007,-0.53902,-0.0012612,-0.52204,-0.30144,-0.33571,-0.30535,0
-0.72561,-0.24217,-1.1442,-0.75016,-0.93821,0.1948,-0.57942,-0.50483,-0.44071,0
0.3747,-0.079287,-0.6833,-0.47757,-0.7495,0.84042,-0.35358,-0.39093,-0.30258,0
-0.4154,-0.17276,-0.03252,-0.056559,-0.83632,3.3858,-0.36127,-0.16882,-0.081016,0
-0.078128,-0.12197,-0.20068,-0.20678,-0.42802,-0.48583,-0.38051,-0.17586,-0.087542,0
-0.065468,-0.077387,0.67862,0.38359,-0.27071,-0.0019537,-0.046507,0.1802,0.22477,0
0.099017,-0.081576,-0.40399,-0.38928,-0.44474,-0.3109,-0.39758,-0.28946,-0.2104,0
-0.20689,-0.14346,-0.285,-0.31746,-0.53094,-0.50575,-0.27457,-0.29986,-0.22815,0
-0.15866,-0.15949,-0.59056,-0.4958,-0.62305,0.48902,-0.4078,-0.37527,-0.31409,0
0.12444,-0.10231,-0.7138,-0.60127,-1.1721,-0.54133,-0.7215,-0.49266,-0.35747,0
-0.99605,-0.25305,0.95239,1.046,0.1712,-0.5393,-0.086035,0.011565,0.15456,0
0.18821,-0.1151,-0.76738,-0.57115,-0.41342,-0.51849,-0.55995,-0.44161,-0.35151,0
0.3653,-0.0249,0.04436,-0.14054,-0.31991,0.089703,-0.20465,-0.21859,-0.18773,0
2.4139,0.44166,-0.14363,-0.015561,-0.25443,-0.52064,-0.34371,-0.22308,-0.11488,0
-0.74261,-0.25254,-1.0752,-0.63092,-1.0144,-0.5414,-0.60348,-0.43001,-0.37119,0
1.1141,0.13687,0.018166,-0.089641,-0.52759,-0.23393,-0.41535,-0.23709,-0.17624,0
-0.00080839,-0.096162,0.083137,0.07605,-0.56452,0.16348,-0.18493,-0.07338,0.015268,0
-0.33546,-0.18156,-0.038896,0.012191,-0.5066,-0.34884,-0.41465,-0.21178,-0.10235,0
0.16994,-0.10219,-0.99175,-0.71144,-0.19501,-0.14964,-0.62927,-0.50907,-0.40039,0
0.026932,-0.063097,-0.018206,-0.13422,-0.043284,-0.52465,-0.033736,-0.056801,-0.072882,0
-0.11564,-0.17155,-1.0252,-0.72612,-0.01165,-0.53163,-0.42503,-0.3631,-0.3534,0
-0.17441,-0.13432,-0.33637,-0.37555,0.044164,0.47443,-0.32773,-0.32614,-0.25412,0
0.18222,-0.099085,-0.85203,-0.6499,-0.88107,-0.53957,-0.4552,-0.30674,-0.31037,0
-0.26288,-0.1673,-0.42381,-0.3678,-0.18518,-0.46394,-0.46924,-0.34467,-0.28972,0
-0.36523,-0.15576,0.77692,0.64582,-0.6893,1.1799,-0.33083,-0.093324,0.046138,0
-0.01337,-0.10377,0.38527,0.29908,-0.32171,3.4734,-0.22296,0.0046407,0.085317,0
-0.2355,-0.1373,0.12267,-0.047825,-0.51075,-0.38448,-0.32191,-0.2222,-0.14468,0
0.20176,-0.037263,0.13712,-0.015748,-0.69757,-0.11438,-0.41409,-0.16326,-0.026248,0
-0.49647,-0.19114,-0.31981,-0.33384,0.030706,-0.29814,-0.43245,-0.28092,-0.1968,1
4.5635,1.3273,-0.54179,-0.45105,-1.0577,-0.54718,-0.30443,-0.37359,-0.26892,0
-0.40384,-0.20479,-0.6039,-0.38301,-0.8899,-0.15361,-0.55224,-0.35795,-0.24432,0
-0.68274,-0.24535,-0.4836,-0.14229,-0.614,-0.012787,-0.57739,-0.42671,-0.31646,0
2.8042,0.58179,-0.72958,-0.56812,-0.6175,0.65205,-0.40306,-0.36565,-0.36601,0
0.50422,-0.082238,-1.1741,-0.75505,-1.4321,-0.53701,-0.65973,-0.53012,-0.45116,0
1.3869,0.25037,-0.41754,-0.34873,-0.709,-0.43903,-0.0036074,-0.17042,-0.16079,0
-0.30684,-0.12792,0.2485,-0.058543,-1.8292,-0.49037,-0.37324,-0.16518,-0.099907,0
-0.13889,-0.16125,-0.82988,-0.58104,-1.0419,-0.54408,-0.53336,-0.36745,-0.294,0
0.23566,-0.078716,-0.36788,-0.35942,-0.89226,0.1967,-0.55205,-0.36592,-0.27989,0
0.055521,-0.093234,-0.17584,-0.22669,-1.0122,0.93757,-0.40939,-0.27948,-0.20144,0
0.09115,-0.033326,0.43304,0.13466,-0.017596,-0.54136,-0.17546,-0.037971,0.07868,0
-0.99196,-0.26745,-0.47751,-0.26802,-0.26067,-0.46637,-0.46996,-0.35294,-0.30829,0
0.058532,-0.11757,-0.67524,-0.53299,-1.6906,-0.54043,-0.65029,-0.49222,-0.37789,0
-0.48318,-0.1881,-0.027484,-0.14972,0.38651,-0.53949,-0.38142,-0.25774,-0.17685,0
-0.40186,-0.17392,-0.13785,-0.27142,-0.71997,-0.38652,-0.43953,-0.25351,-0.17012,0
0.20365,-0.078433,-0.35803,-0.38478,-0.69916,-0.5315,-0.3739,-0.34516,-0.29127,0
0.3192,-0.09035,-0.91869,-0.66905,-0.42479,-0.45821,-0.62554,-0.53678,-0.428,0
-0.20674,-0.17036,-0.55945,-0.45721,0.15196,-0.46533,-0.09919,-0.19872,-0.25762,0
-0.12632,-0.17148,-0.90699,-0.62175,-0.071374,-0.53163,-0.64365,-0.45173,-0.36035,0
0.022725,-0.095926,-0.43681,-0.48562,-0.30029,0.59302,-0.43153,-0.36959,-0.34729,0
-0.48145,-0.18823,-0.1899,-0.2135,-0.13303,-0.53677,-0.29334,-0.16672,-0.09179,0
-0.035132,-0.11235,-0.54103,-0.47516,-1.3277,-0.55387,-0.52199,-0.33529,-0.26207,0
0.18362,-0.14068,-0.84283,-0.54964,-1.0059,0.40541,-0.62161,-0.39255,-0.30394,0
-0.56224,-0.20805,-0.2598,-0.35087,-1.1904,0.35381,-0.6036,-0.37401,-0.29041,0
-0.12321,-0.13405,-0.71351,-0.59123,-0.34867,-0.35324,-0.39389,-0.38403,-0.30842,0
0.25671,-0.083411,-0.48407,-0.36152,0.068967,-0.55282,-0.46894,-0.30064,-0.22131,0
-0.46021,-0.19547,-0.44955,-0.44322,-1.056,-0.43285,-0.4585,-0.37901,-0.33944,0
-0.62742,-0.18791,0.38727,0.14468,-0.05515,-0.49606,-0.18597,-0.044095,0.057104,0
-0.28871,-0.19196,-0.83445,-0.60191,-0.63006,-0.52264,-0.31,-0.37444,-0.34692,0
-0.61214,-0.21974,-0.66791,-0.43183,-1.1592,-0.34205,-0.70601,-0.39833,-0.24576,0
